Id,y
10000,-66.00242349023131
10001,451.40650440115496
10002,-461.67641706029906
10003,40.50120875372316
10004,-126.74472245403697
10005,-342.53455181925096
10006,-396.55554211358907
10007,335.54127907908736
10008,-99.51242087062352
10009,304.8125398062759
10010,68.89453048978547
10011,412.36919545590706
10012,54.94237102476805
10013,-17.00555075477981
10014,-597.8499575722611
10015,443.5022887864149
10016,144.7744869780434
10017,-57.4111636725365
10018,134.38782757746048
10019,-108.98377598910861
10020,153.82482842506693
10021,611.7359836022022
10022,588.3896503384219
10023,-131.01679995801985
10024,-61.135621141229564
10025,-374.2484953169727
10026,74.15799307965403
10027,137.43837873610443
10028,420.08661179679046
10029,196.7656257134427
10030,268.44284980053163
10031,638.4749102511089
10032,127.3787313869197
10033,1.3491187583999533
10034,22.710453177408013
10035,342.23953452256467
10036,307.70396697417186
10037,348.13820870093974
10038,-168.65286130735427
10039,-20.221130904617198
10040,-551.7499275731113
10041,-429.9718040667402
10042,261.89195870674394
10043,389.82042612922123
10044,-96.16562227356556
10045,-210.71080125632423
10046,278.8818687840112
10047,-427.45330103104914
10048,-172.90325291756713
10049,467.2643783557857
10050,-631.558735587439
10051,-355.53165933817843
10052,143.1732755386038
10053,69.19920259894208
10054,275.5882739767254
10055,-263.1886122041024
10056,167.49830723241257
10057,104.57789589014257
10058,230.0700866100755
10059,20.988026644576536
10060,-4.8225812625016005
10061,-201.92294081063733
10062,560.0639265657701
10063,55.28847625244898
10064,671.3015746918346
10065,-493.7487382852285
10066,-279.353036732592
10067,-53.71252761314794
10068,379.69819550097543
10069,315.0714108579815
10070,169.1300173261431
10071,-271.59930326901133
10072,783.802222675034
10073,44.5773115155485
10074,57.406780054577396
10075,-161.07827414306794
10076,-220.66957847885732
10077,223.24129442929177
10078,352.6655955437542
10079,13.16329136626564
10080,-461.99414698573054
10081,305.3721466914233
10082,-230.59656173861123
10083,359.0744432425439
10084,-430.2605633759213
10085,-115.5488220554619
10086,-88.96006387867372
10087,-488.2901898080418
10088,-139.35033854713527
10089,57.33880810852688
10090,-190.3362427216643
10091,-6.508092914824573
10092,189.2910777470183
10093,346.60367818565527
10094,871.6273206485896
10095,-147.01353738653847
10096,443.4899377794298
10097,-30.498432974436938
10098,185.4634575344594
10099,-119.91717151732797
10100,43.57523800180732
10101,58.31857155224442
10102,-197.1524682983976
10103,-70.47160678841217
10104,-342.84605328866763
10105,-29.233589873717023
10106,49.52292929610363
10107,-16.246144137913234
10108,33.77506926160697
10109,-68.88307748324137
10110,25.863399493696804
10111,-617.3142842716956
10112,-185.90441301194892
10113,323.78310610938627
10114,-35.6621957221279
10115,-733.5297711613837
10116,-240.738562647361
10117,-381.9731466242488
10118,75.31994462169502
10119,36.61032645911783
10120,-28.756270225023087
10121,-481.16062796858796
10122,408.8502304229886
10123,-765.0217471991633
10124,178.07269651637046
10125,-7.649879385673273
10126,134.79684623375925
10127,-477.4585142128702
10128,-248.70625301323597
10129,-361.88465722386366
10130,-18.755611748554173
10131,7.7956043744346175
10132,-109.10598972538364
10133,-63.07374524219429
10134,591.8231837349156
10135,259.61263369662777
10136,-279.86583200876754
10137,93.22535940051843
10138,-427.2873154191351
10139,84.3865663308981
10140,-311.5446306441554
10141,11.419268612561524
10142,-297.8314684235851
10143,-331.9289709686432
10144,656.0132305257306
10145,-476.6626813650537
10146,361.1940451337746
10147,-150.18526861192288
10148,299.9467190243239
10149,-191.72143219270782
10150,151.94999511612014
10151,-64.67275781576419
10152,351.2448616306335
10153,-370.63644575627245
10154,349.224981786111
10155,273.5246096168014
10156,783.1971843196875
10157,-124.23788973574011
10158,-155.2200443299082
10159,-506.9556493864102
10160,201.69321238561537
10161,-415.1740571596363
10162,-348.16510516956464
10163,-201.95224108680964
10164,-658.9504470533369
10165,179.34640168171518
10166,124.06925816168724
10167,-209.1502535520177
10168,213.7051347740057
10169,-82.1172102380894
10170,-97.11026989726862
10171,124.26800574648044
10172,50.289915657142814
10173,538.7439592813369
10174,630.017534554337
10175,217.2592778265442
10176,-491.7337413267077
10177,-131.14175113883275
10178,362.39302241729445
10179,-14.363038055408254
10180,-30.26175736167629
10181,-107.32358076729918
10182,-334.0625929296718
10183,299.50639964643267
10184,-103.4722148450534
10185,179.82049946719425
10186,122.2007088790069
10187,86.58037161690629
10188,386.482560566992
10189,-613.3611745045823
10190,-269.8163873834628
10191,260.7314512622859
10192,-44.62016128042734
10193,-159.1571757641686
10194,-145.2455987935752
10195,447.22821487600123
10196,476.3569859695945
10197,121.79421345327239
10198,-1.5356790561064457
10199,410.74409653878115
10200,90.82809979964746
10201,150.07336956845114
10202,24.033652961546764
10203,273.8866340536305
10204,-154.5292603802509
10205,42.5889015070658
10206,617.3417063168563
10207,38.93936076142961
10208,-91.43610119490417
10209,225.3532747739112
10210,151.05827577085643
10211,-86.91664773646005
10212,-101.71788958007296
10213,161.93776502605505
10214,357.8704141035455
10215,32.14597818655423
10216,-379.1453992002921
10217,-165.9421322236719
10218,257.453921694541
10219,-124.83850779184112
10220,47.084514722992026
10221,-67.05065138980201
10222,287.1733441341638
10223,836.2674277701623
10224,-78.73329260205637
10225,-293.00922915219377
10226,284.916326462256
10227,377.9514320082277
10228,-473.94261958972277
10229,-538.8094549766042
10230,-372.9047504031867
10231,-83.37700889968747
10232,157.46205951911276
10233,167.5029145615103
10234,-105.6904057431964
10235,561.1616879176283
10236,-149.35531895746803
10237,196.9668051235223
10238,-33.819911727579694
10239,5.199419882337509
10240,-121.7084229606325
10241,53.47357981737841
10242,531.2918938411246
10243,-157.60262258937593
10244,-183.77196239261224
10245,643.8322464256623
10246,17.78030601012945
10247,-92.07939719460273
10248,485.49316460507475
10249,-221.23657860793924
10250,490.60650504846143
10251,-43.67715915425052
10252,139.93322987117637
10253,207.504474427611
10254,17.09264702436019
10255,-396.47203316052907
10256,-168.30166761529154
10257,-75.59324100124432
10258,-292.0735078007695
10259,-59.37366534663312
10260,247.36904706438435
10261,206.83112758185635
10262,17.46246446408017
10263,-181.81148500656963
10264,300.176150945486
10265,-567.6387247955888
10266,311.593272852635
10267,-9.929511835492121
10268,161.407823045478
10269,272.38559922972337
10270,55.12245741942551
10271,-15.278267412197648
10272,286.40230194290274
10273,387.88861194347453
10274,-148.5788886363865
10275,171.95235244839586
10276,-411.57059222267895
10277,213.80253827075205
10278,133.93002437371723
10279,-99.01717750124166
10280,-162.41724224558232
10281,-39.074190113478764
10282,-295.15845218323943
10283,141.32481354359567
10284,163.05983005334582
10285,-55.455401462417655
10286,-145.74067609352159
10287,16.350462436354526
10288,-364.2985584828284
10289,558.6630187376727
10290,40.05066121900754
10291,67.63734504296997
10292,559.8400846554663
10293,469.80694715741566
10294,-149.49980105452946
10295,-328.8227866996963
10296,425.77131704667437
10297,85.50466241179471
10298,-166.91553705584946
10299,-662.2984070393495
10300,50.28039165300362
10301,-11.355718332961743
10302,-451.8112644495305
10303,78.67283313413115
10304,-386.8187999173566
10305,-273.2273830523716
10306,352.0150454400221
10307,-263.8480409181021
10308,-214.73022299361182
10309,-84.88115489738435
10310,745.8832791254224
10311,-418.9751084522736
10312,739.1991251661944
10313,-469.07742635294767
10314,481.82984486567125
10315,363.20797478744066
10316,-270.2530418207191
10317,-399.59212471613193
10318,234.45728030706428
10319,-38.734693570326385
10320,238.3687487185069
10321,28.697441990182785
10322,238.23095785965285
10323,-130.0074403000013
10324,-681.2945617788497
10325,61.580652959542505
10326,-444.92985067095907
10327,-14.713208392840684
10328,680.4767823428566
10329,288.7326064937642
10330,839.9704901556717
10331,416.6574765191794
10332,167.35603728915675
10333,-86.77953786706861
10334,332.7699676004366
10335,-201.33443093425367
10336,-43.62508298784135
10337,-107.902377796097
10338,-284.0357380251706
10339,232.60855717832578
10340,237.83315171539982
10341,74.39980567720306
10342,255.51770406364594
10343,-168.64961928561024
10344,68.56334601629003
10345,-365.44198172526063
10346,189.70649886094606
10347,-369.8332497667089
10348,-250.9002439023779
10349,76.31355019623217
10350,-344.94550923377585
10351,-187.42339326812564
10352,482.16975698252173
10353,125.7526697288599
10354,450.69194375218535
10355,216.17619018208202
10356,34.34193571930477
10357,57.51145596121522
10358,-211.41949894712718
10359,49.76249180949305
10360,76.11104020758434
10361,-29.196254490440765
10362,33.04895852873743
10363,364.56271216309995
10364,234.48280987315127
10365,-21.79655485908998
10366,-476.93787704779993
10367,43.567658993046884
10368,-310.9572136651692
10369,-46.94111622603711
10370,181.1955810713356
10371,-214.96242982007175
10372,-80.22706031522125
10373,841.2082291657365
10374,102.35678708587005
10375,37.29773804688171
10376,77.3981827596021
10377,435.79452149369206
10378,111.39479265155708
10379,-128.82922415387506
10380,573.0501210583959
10381,48.602468077911126
10382,-68.55414659218854
10383,56.68162450583026
10384,-360.30993199944015
10385,131.90192283450415
10386,-264.52589763343053
10387,-378.7932497249926
10388,-190.09929259976627
10389,862.9152130409615
10390,159.57649666231066
10391,514.0204635801454
10392,61.387667803406934
10393,720.8758958326578
10394,-450.9767310398021
10395,105.89444211999731
10396,-27.532603044002883
10397,-23.435561966769995
10398,331.2059982949458
10399,-156.02456394824102
10400,0.9477018385603202
10401,17.232405165319683
10402,143.23908417021232
10403,53.22645139074671
10404,41.01334926979439
10405,-129.39255146834734
10406,430.91652104593015
10407,-427.909619657357
10408,49.114004852091725
10409,-221.6475803891874
10410,-313.7597121868502
10411,115.24452244706977
10412,96.1009720445355
10413,-399.9159849424208
10414,-8.411407923562962
10415,733.1841324374684
10416,-332.4267664916509
10417,83.67612042194327
10418,339.79274865544244
10419,-35.1157013145143
10420,38.204335433877915
10421,-606.1984890559308
10422,194.2728533894617
10423,155.03155116158246
10424,-111.25647787348382
10425,-63.33937163651612
10426,403.9358187289639
10427,690.9194303358595
10428,75.78129943644991
10429,-340.31540652357603
10430,-195.76159542697837
10431,40.44513870875572
10432,-137.65418796029286
10433,-95.67479658954475
10434,290.84353787250274
10435,568.4646813472784
10436,351.2186507540744
10437,194.7151665816826
10438,-312.15084208719355
10439,-518.3107868724478
10440,-80.75158048061294
10441,-109.9105383057846
10442,491.4108364751961
10443,371.48514486049385
10444,343.85664466843525
10445,114.60785397368437
10446,-315.20442190988234
10447,83.10396509307071
10448,-82.59915101774061
10449,-182.21902722527562
10450,-294.9172924513046
10451,-294.21055531486957
10452,611.5470417356519
10453,-34.75613410359253
10454,-115.04157690057771
10455,263.27933790237546
10456,346.05651209283803
10457,194.61161526911
10458,257.3561496384941
10459,-303.2080949271151
10460,-173.19591085705974
10461,-88.5398344857847
10462,137.60161200011197
10463,337.048649278065
10464,155.7252346036268
10465,-250.29079290523802
10466,148.06340015143536
10467,333.6821886093783
10468,-260.3363923834255
10469,340.3079092279143
10470,224.6853557126953
10471,-607.279717061931
10472,-54.85959294091866
10473,-685.0910817258431
10474,268.25827077859424
10475,108.79743563388422
10476,-233.16761717272055
10477,115.89088157850199
10478,75.28875461498473
10479,312.58695394034214
10480,78.425907046795
10481,-509.6307964395821
10482,142.1529457847463
10483,-567.6096744598838
10484,99.19784411013083
10485,181.76569364680967
10486,-27.407098394358314
10487,-646.8210508159747
10488,-261.6328162502992
10489,-398.8768891978158
10490,-259.4107520561829
10491,-252.05740356799083
10492,-25.64796722733155
10493,-479.3579494231419
10494,109.91068619021904
10495,161.94257969113977
10496,-436.80717423975494
10497,-66.01220442256755
10498,-73.60538265407189
10499,51.002739446193885
10500,7.609681032163579
10501,-38.39048673108284
10502,493.5959706069282
10503,-303.4490805444866
10504,285.36305876068604
10505,236.93082121946202
10506,-112.90288738209154
10507,-104.916397054047
10508,70.11071172015197
10509,-334.4021807746179
10510,-526.1520613513317
10511,26.6951266815404
10512,16.62507687890681
10513,-282.62391868623934
10514,-156.7643892232483
10515,-368.7038524010558
10516,87.26698388397375
10517,9.62196144939432
10518,159.3385543339497
10519,737.8354361900722
10520,-63.525614896837865
10521,253.3923454040681
10522,-195.47926226047898
10523,-233.60406275700592
10524,672.04300276033
10525,161.02647811634014
10526,-86.92388588378195
10527,767.4499376317864
10528,300.1434547015426
10529,-264.6332621205305
10530,506.8069224983668
10531,413.73257578606155
10532,-227.9556542045858
10533,270.721821918248
10534,166.27214538843197
10535,467.83594699529925
10536,691.0141927413326
10537,-235.19550162577528
10538,-204.4947563378369
10539,235.56549902566968
10540,481.5082289895013
10541,-404.28637162617326
10542,499.63459887902184
10543,-280.4236242835598
10544,349.6353570127748
10545,56.27921855932695
10546,377.7838241995528
10547,58.23929412508228
10548,424.2998121746483
10549,85.8004124415471
10550,-252.99288852458946
10551,172.86784495502036
10552,-190.1066002057143
10553,306.96428652366853
10554,-179.1176649334226
10555,-155.775904940049
10556,-208.7525705791083
10557,-257.4259780204177
10558,-187.88708045784358
10559,178.95968589803067
10560,769.2994246067658
10561,131.45400495646194
10562,-86.33605847725516
10563,-440.7896941287979
10564,522.2063378416922
10565,74.2604453705895
10566,-273.3451908082477
10567,23.88548320272217
10568,-140.88619011673777
10569,337.4418933254646
10570,63.42512024403095
10571,-78.12104360563958
10572,-209.41596150610644
10573,-354.3022169957901
10574,261.5495894072729
10575,252.78475303502205
10576,415.3327934963981
10577,-341.41062177496303
10578,-101.54306561728924
10579,-82.98003734434673
10580,-146.19185945083
10581,-400.9570095088502
10582,114.68810161530733
10583,-318.40944917284065
10584,-27.12865111315034
10585,253.39206355032303
10586,-15.161597235909923
10587,490.27631015669726
10588,67.16055415516048
10589,-583.6536301606632
10590,566.8292227808817
10591,-659.7840206113418
10592,-280.3445865766315
10593,-618.4849576034642
10594,-403.08152177208234
10595,52.580795867776374
10596,154.13724781790557
10597,-187.18724588646154
10598,45.06432286401861
10599,389.8698024589755
10600,497.49442770097335
10601,-172.6046614569696
10602,-199.48804830691157
10603,146.3321354045878
10604,-745.931421182365
10605,-230.9357823467962
10606,-157.73768823510508
10607,170.55585672160768
10608,58.52819579127394
10609,21.778235377083163
10610,-33.845432388595555
10611,527.0115321450174
10612,370.35979324782073
10613,-83.70884929336648
10614,-297.8667818275179
10615,379.63004164090466
10616,-194.49981867886453
10617,-59.081154239241144
10618,-59.05074145608603
10619,-265.7953310406416
10620,-488.3242148449633
10621,-28.133316815096947
10622,-110.89724251663885
10623,642.519819874314
10624,-25.104958245575062
10625,368.2746547201455
10626,274.79921352704184
10627,416.5261293363849
10628,110.57324867984303
10629,561.3783520521667
10630,497.14376211577655
10631,-201.60987734450921
10632,-370.05229826158836
10633,731.0573724235983
10634,-380.13707915516903
10635,-200.60251550520877
10636,272.08601189375486
10637,269.84058991076296
10638,-243.56399508534605
10639,-80.64209434586868
10640,-467.97701289855536
10641,384.10330917171257
10642,-158.5146407643827
10643,-321.14290897908086
10644,-72.30709812158338
10645,244.89650104863097
10646,-111.76687989927593
10647,-71.30354161628637
10648,-97.14900534513907
10649,387.99285294446236
10650,134.07976082545446
10651,-372.72453971834426
10652,-153.8973489141062
10653,376.05572467830666
10654,-45.06699972728191
10655,29.111024201616736
10656,-164.38841371392454
10657,291.38028755702385
10658,-389.64290898924577
10659,-145.45381366072814
10660,276.50614199272434
10661,-134.09381091718922
10662,82.94811155481173
10663,143.7733706105275
10664,230.85377823040847
10665,649.8980469913479
10666,188.10011410399213
10667,170.7722161437617
10668,-533.8474844790481
10669,-516.1349688253704
10670,-356.7869746721654
10671,480.9037432056479
10672,-54.53599296167533
10673,-272.6605720403807
10674,-89.16369341976737
10675,-97.40004082495989
10676,-264.29803775062624
10677,-558.8516759610407
10678,-18.22317398982247
10679,238.68337858797943
10680,-107.49682687897644
10681,-439.73714969227376
10682,-366.0873776204498
10683,540.474402291901
10684,-335.9192295399885
10685,128.9848136466244
10686,-360.4650592778836
10687,-211.01458656820003
10688,115.70383605399675
10689,-723.633356224772
10690,380.89392210560874
10691,24.300969805755635
10692,-145.3876145274098
10693,-157.2829561785388
10694,134.10336003672944
10695,215.95710077116152
10696,-310.20616373438935
10697,18.018883693842753
10698,-287.16969472965906
10699,-244.82888943623868
10700,-126.15190632103034
10701,-276.851033697201
10702,-63.90282319538389
10703,-268.29074198436524
10704,80.99060618707651
10705,135.49197649147888
10706,265.86171737073533
10707,290.15338931857434
10708,72.8575070698758
10709,-88.64501838284374
10710,-562.5238017086104
10711,-257.9685916645923
10712,-88.32818773227649
10713,-608.9048913545776
10714,16.648129846867135
10715,-117.99664144508857
10716,244.48813585825118
10717,60.96132064652673
10718,640.8504726114271
10719,15.073592658662434
10720,135.00644430477286
10721,39.52337453323227
10722,86.4456057413423
10723,20.337654615455563
10724,217.44242023198075
10725,-8.574845990247567
10726,172.39758731739892
10727,-326.00374877328954
10728,347.58134072403806
10729,128.95803909114522
10730,-379.7500886129536
10731,-134.70695705662496
10732,153.56888514342427
10733,-72.12278608897068
10734,183.30848830572674
10735,-456.5387761913787
10736,152.27530162599658
10737,-20.658280599070793
10738,245.6223283546582
10739,776.4009728233559
10740,-320.14345296022435
10741,-479.31970828477813
10742,-69.75434860290844
10743,-372.0104531960517
10744,397.2822473818086
10745,94.97293025154045
10746,-545.8700939849766
10747,92.71733084803324
10748,456.62324679869687
10749,140.33519629203957
10750,-542.6167845034421
10751,33.25617847305545
10752,237.54555311936622
10753,-260.5147806037737
10754,-227.74117804894536
10755,-18.374207944644162
10756,357.2320793577897
10757,234.16866322379502
10758,309.0494908647157
10759,109.41620907267841
10760,297.04627719533823
10761,431.28271868977293
10762,-285.90275415168367
10763,-461.12318506056295
10764,458.8411685202927
10765,-35.13247865793417
10766,-138.96677867277987
10767,435.87811135413864
10768,-327.55173248124316
10769,-16.175842225601116
10770,32.68738315097184
10771,-143.11036093613365
10772,-82.91163796819326
10773,-26.395849579088278
10774,-295.90654248376893
10775,-300.9445513092775
10776,-157.03746176056399
10777,-444.10542517056746
10778,55.542959233744284
10779,136.09573343373825
10780,-59.934234414138075
10781,774.7869393558548
10782,-291.8214694025421
10783,449.6545133580521
10784,-231.2008249130528
10785,88.18058840405119
10786,511.6823816159443
10787,27.698913991853985
10788,69.71900343078525
10789,-684.0304286748194
10790,-181.16575418910776
10791,-592.2856835316268
10792,-326.3723044913685
10793,527.5739554313374
10794,-175.9822322889251
10795,555.3273243262497
10796,-40.062192569476565
10797,-242.9096118442566
